,label,message
1513,ham,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*"
1710,ham,U meet other fren dun wan meet me ah... Muz b a guy rite...
5107,ham,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA
132,ham,"Dear, will call Tmorrow.pls accomodate."
3231,ham,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?"
3611,ham,"Call me. I m unable to cal. Lets meet bhaskar, and deep"
762,ham,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat."
1417,ham,No..few hours before.went to hair cut .
3480,ham,Be sure to check your yahoo email. We sent photos yesterday
5495,ham,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ..."
1620,ham,Friends that u can stay on fb chat with
4147,ham,I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.
4851,ham,Maybe you should find something else to do instead???
4965,spam,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
1857,ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
399,ham,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India."
5014,ham,"Uncle G, just checking up on you. Do have a rewarding month"
3410,ham,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! "
1360,ham,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read..."
4506,spam,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a
2336,ham,Which is weird because I know I had it at one point
267,ham,"Not sure yet, still trying to get a hold of him"
3022,ham,Am in film ill call you later.
5360,ham,"Hey, iouri gave me your number, I'm wylie, ryan's friend"
4968,spam,You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill
3526,ham,I not free today i haf 2 pick my parents up tonite...
984,ham,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP
2964,ham,You dont know you jabo me abi.
1192,ham,Come to my home for one last time i wont do anything. Trust me.
3523,ham,"Im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx"
1689,ham,Nan sonathaya soladha. Why boss?
3308,ham,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!"
1078,ham,"Yep, by the pretty sculpture"
4287,ham,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing
1061,ham,I'm working technical support :)voice process.networking field.
471,spam,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
1713,ham,o turns out i had stereo love on mi phone under the unknown album.
5254,ham,I didnt get anything da
4738,ham,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?"
1511,ham,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)"
950,ham,Is that what time you want me to come?
1127,ham,Not tonight mate. Catching up on some sleep. This is my new number by the way. 
1970,spam,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP
4485,ham,Shopping? Eh ger i toking abt syd leh...Haha
1336,ham,"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)"
3653,ham,"Probably not, still going over some stuff here"
3496,spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
3989,ham,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta."
1652,ham,I wan but too early lei... Me outside now wun b home so early... Neva mind then...
4283,ham,U can call now...
738,spam,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
2310,ham,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?"
2969,ham,"Mostly sports type..lyk footbl,crckt.."
2851,ham,She's fine. Good to hear from you. How are you my dear? Happy new year oh.
3108,ham,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks
5367,ham,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates
4942,ham,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
1348,ham,She doesnt need any test.
1333,ham,It's ok lar. U sleep early too... Nite...
2658,ham,Dai  &lt;#&gt;  naal eruku.
5089,ham,What type of stuff do you sing?
555,ham,I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book
1624,ham,"Ah, well that confuses things, doesn‘t it?"
2781,ham,Long after I quit. I get on only like 5 minutes a day as it is.
4391,ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
1160,ham,Yun buying... But school got offer 2000 plus only...
3167,spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
5194,ham,Ok... Take ur time n enjoy ur dinner...
4501,ham,Nvm take ur time.
5110,spam,You have 1 new message. Please call 08715205273
3755,spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
2973,ham,Sary just need Tim in the bollox &it hurt him a lot so he tol me!
4532,ham,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.
4681,ham,"That's cool he'll be here all night, lemme know when you're around"
4631,ham,Everybody had fun this evening. Miss you.
624,ham,"sorry, no, have got few things to do. may be in pub later."
5128,ham,Wot about on wed nite I am 3 then but only til 9!
1442,ham,Ya:)going for restaurant..
3215,ham,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?"
3674,ham,Moji just informed me that you saved our lives. Thanks.
784,spam,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!
2557,ham,Fuck babe ... What happened to you ? How come you never came back?
1630,ham,Sounds like you have many talents! would you like to go on a dinner date next week?
2050,ham,How much is blackberry bold2 in nigeria.
5323,ham,Aah bless! How's your arm?
1424,ham,Lol great now im getting hungry.
2218,ham,* Will have two more cartons off u and is very pleased with shelves
3842,ham,Howz pain.it will come down today.do as i said ystrday.ice and medicine.
2609,ham,Hello madam how are you ?
1146,spam,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832"
4423,ham,MMM ... Fuck .... Merry Christmas to me
4315,ham,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.
1201,ham,Otherwise had part time job na-tuition..
1081,ham,You tell what happen dont behave like this to me. Ok no need to say
257,ham,Mmm so yummy babe ... Nice jolt to the suzy
4177,ham,He's in lag. That's just the sad part but we keep in touch thanks to skype
2956,ham,Id have to check but there's only like 1 bowls worth left
4719,ham,My uncles in Atlanta. Wish you guys a great semester.
4381,ham,Done it but internet connection v slow and can‘t send it. Will try again later or first thing tomo.
3455,ham,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
3777,ham,Ok lor. Msg me b4 u call.
2361,ham,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks."
3119,ham,R u saying i should re order the slippers cos i had to pay for returning it.
2033,ham,"Yes, i'm small kid.. And boost is the secret of my energy.."
3554,ham,Din i tell u jus now 420
5260,ham,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .
3614,ham,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.
755,ham,Realy sorry-i don't recognise this number and am now confused :) who r u please?! 
844,spam,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ "
5314,spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
432,ham,Does she usually take fifteen fucking minutes to respond to a yes or no question
5445,ham,"And that's fine, I got enough bud to last most of the night at least"
3388,ham,So u workin overtime nigpun?
185,ham,Going on nothing great.bye
5551,ham,Wen did you get so spiritual and deep. That's great
2019,ham,Ya it came a while ago
548,ham,"Sorry that took so long, omw now"
4623,ham,They finally came to fix the ceiling.
5284,ham,Sent me ur email id soon
1019,ham,Nope watching tv at home... Not going out. V bored...
2892,ham,"Yeah there's quite a bit left, I'll swing by tomorrow when I get up"
533,ham,Gudnite....tc...practice going on
2005,ham,"Goodmorning, today i am late for  &lt;DECIMAL&gt; min."
2434,ham,"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that "" &lt;#&gt;  lac crore"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m."""
4333,ham,ALSO TELL HIM I SAID HAPPY BIRTHDAY
309,spam,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468"
3003,ham,"Excellent, I'll see what riley's plans are"
4750,ham,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx
2107,ham,Thank you. I like you as well...
4603,ham,"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx"
2251,ham,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.
318,ham,"Not really dude, have no friends i'm afraid :("
3809,ham,Mm you ask him to come its enough :-)
936,ham,Then dun wear jeans lor...
4798,spam,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
3399,ham,It only does simple arithmetic not percentages.
4955,ham,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...
4111,ham,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack"
1778,spam,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
4795,ham,Sorry that was my uncle. I.ll keep in touch
507,ham,"Maybe westshore or hyde park village, the place near my house?"
2929,ham,Anything...
897,ham,Hope you are having a good week. Just checking in
3243,ham,Good Morning my Dear........... Have a great &amp; successful day.
2416,ham,Huh means computational science... Y they like dat one push here n there...
5418,ham,So how are you really. What are you up to. How's the masters. And so on.
2673,ham,Super msg da:)nalla timing.
3657,ham,Oh really?? Did you make it on air? What's your talent?
