,label,message
5407,ham,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...
1383,ham,Its ok my arm is feeling weak cuz i got a shot so we can go another time
3890,ham,Unlimited texts. Limited minutes.
392,ham,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? 
3154,ham,I tagged MY friends that you seemed to count as YOUR friends.
3943,ham,She's borderline but yeah whatever.
4706,ham,Hey anyway i have to :-)
4749,ham,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8
1761,ham,Nt yet chikku..simple habba..hw abt u?
3679,spam,Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
3641,ham,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
4238,ham,Life style garments account no please.
1518,spam,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
1683,ham,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX
3017,ham,"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj"
4150,ham,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ..."
5485,ham,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(
4639,ham,Captain vijaykanth is doing comedy in captain tv..he is drunken :)
4960,ham,"What i mean was i left too early to check, cos i'm working a 9-6."
1935,ham,Hope you are having a great day.
1654,ham,I was at bugis juz now wat... But now i'm walking home oredi... Ü so late then reply... I oso saw a top dat i like but din buy... Where r ü now? 
4723,ham,"I'm home, my love ... If your still awake ... *loving kiss*"
3172,ham,Still otside le..u come 2morrow maga..
522,ham,Shall i come to get pickle
632,ham,Thank u!
3617,ham,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb"
1903,ham,My sister got placed in birla soft da:-)
2353,ham,Thats cool. How was your day?
779,ham,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola
4782,ham,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke 
763,spam,Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF
5119,ham,Lol for real. She told my dad I have cancer
5049,ham,Yeah so basically any time next week you can get away from your mom &amp; get up before 3
3712,ham,"Sorry pa, i dont knw who ru pa?"
699,ham,Mum ask ü to buy food home...
3399,ham,It only does simple arithmetic not percentages.
5067,ham,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
281,ham,You got called a tool?
5552,ham,Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with
1774,ham,"I'm not coming over, do whatever you want"
2490,ham,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?
1947,ham,Hey we can go jazz power yoga hip hop kb and yogasana 
1228,ham,So ü'll be submitting da project tmr rite?
3842,ham,Howz pain.it will come down today.do as i said ystrday.ice and medicine.
154,ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
3495,spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P"
5553,ham,Hahaha..use your brain dear
1227,spam,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p
2250,spam,"Thanks for your ringtone order, ref number R836. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069154"
2669,spam,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg
4005,ham,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant
549,ham,Wait  &lt;#&gt;  min..
2630,ham,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!"
5066,ham,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.
4178,ham,Ok lor then we go tog lor...
5251,ham,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!"
1997,ham,Lol boo I was hoping for a laugh
5279,ham,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG""."
934,ham,What time you think you'll have it? Need to know when I should be near campus
4112,spam,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm
400,ham,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
1198,ham,He also knows about lunch menu only da. . I know
12,spam,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18"
3841,ham,HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x
4853,ham,I liked your new house
3476,ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
484,ham,Thank you baby! I cant wait to taste the real thing...
1438,ham,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...
980,ham,Another month. I need chocolate weed and alcohol.
1630,ham,Sounds like you have many talents! would you like to go on a dinner date next week?
344,ham,Am not interested to do like that.
5339,ham,You'd like that wouldn't you? Jerk!
2098,ham,Are you the cutest girl in the world or what
4243,spam,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!
3996,ham,R u in this continent?
5442,ham,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!"
1180,ham,To day class is there are no class.
1822,ham,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night
1253,ham,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour
4808,spam,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05
2575,spam,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.
5063,ham,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?
1154,spam,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m)
2588,ham,"Aight, see you in a bit"
2081,ham,Where is it. Is there any opening for mca.
1586,ham,I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.
3651,ham,"We are hoping to get away by 7, from Langport. You still up for town tonight?"
1353,ham,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM
277,ham,Tell rob to mack his gf in the theater
3300,ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
362,ham,Oh ok no prob..
2130,ham,Mine here like all fr china then so noisy.
4906,spam,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers
2470,ham,* Am on my way
5010,ham,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar"
3130,ham,"Haha better late than ever, any way I could swing by?"
598,spam,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
3711,ham,ARE YOU IN TOWN? THIS IS V. IMPORTANT
2497,ham,HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com
854,ham,AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.
2904,ham,Tell me pa. How is pain de.
2705,spam,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!
3894,ham,Have you heard from this week?
666,ham,En chikku nange bakra msg kalstiya..then had tea/coffee?
2828,ham,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!"
394,ham,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down
4125,ham,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe"
257,ham,Mmm so yummy babe ... Nice jolt to the suzy
1138,ham,LOL ... No just was busy
5009,ham,Go fool dont cheat others ok
3673,ham," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too."
5525,ham,I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs
3835,ham,Watching tv lor. Nice one then i like lor.
1549,ham,"Me, i dont know again oh"
35,ham,Yup... Ok i go home look at the timings then i msg ü again... Xuhui going to learn on 2nd may too but her lesson is at 8am
2780,ham,Well I might not come then...
1025,ham,Hasn't that been the pattern recently crap weekends?
278,ham,"Awesome, I'll see you in a bit"
3233,ham,Guess he wants alone time. We could just show up and watch when they do..
1037,ham,"No my blankets are sufficient, thx"
1487,ham,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea"
2889,ham,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?
98,ham,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?"""
3005,spam,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm"
2238,ham,"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know."
